NGP	1.0E-5	1659	0.01659
NGP	1.0E-5	1524	0.015240000000000002
NGP	1.0E-5	4725	0.04725000000000001
NGP	1.0E-5	1452	0.014520000000000002
NGP	1.0E-5	3498	0.034980000000000004
NGP	1.0E-5	1393	0.013930000000000001
NGP	1.0E-5	5171	0.051710000000000006
NGP	1.0E-5	1966	0.01966
NGP	1.0E-5	3379	0.03379
NGP	1.0E-5	2596	0.02596
NGP	1.0E-5	1860	0.018600000000000002
NGP	1.0E-5	977	0.009770000000000001
NGP	1.0E-5	1840	0.018400000000000003
NGP	1.0E-5	4212	0.042120000000000005
NGP	1.0E-5	3615	0.03615
NGP	1.0E-5	3942	0.039420000000000004
NGP	1.0E-5	2864	0.028640000000000002
NGP	1.0E-5	2216	0.022160000000000003
NGP	1.0E-5	1718	0.01718
NGP	1.0E-5	1329	0.013290000000000001
NGP	1.0E-5	5676	0.056760000000000005
NGP	1.0E-5	2945	0.029450000000000004
NGP	1.0E-5	1273	0.012730000000000002
NGP	1.0E-5	5442	0.05442
NGP	1.0E-5	3789	0.03789
NGP	1.0E-5	2177	0.02177
NGP	1.0E-5	4887	0.048870000000000004
NGP	1.0E-5	2202	0.02202
NGP	1.0E-5	1296	0.012960000000000001
NGP	1.0E-5	1256	0.012560000000000002
NGP	1.0E-5	1247	0.01247
NGP	1.0E-5	1201	0.012010000000000002
NGP	1.0E-5	1983	0.01983
NGP	1.0E-5	4993	0.04993
NGP	1.0E-5	1001	0.010010000000000002
NGP	1.0E-5	1513	0.015130000000000001
NGP	1.0E-5	12836	0.12836
NGP	1.0E-5	2905	0.029050000000000003
NGP	1.0E-5	2053	0.020530000000000003
NGP	1.0E-5	5076	0.050760000000000007
NGP	1.0E-5	1578	0.015780000000000002
NGP	1.0E-5	2245	0.02245
NGP	1.0E-5	13701	0.13701000000000002
NGP	1.0E-5	2221	0.02221
NGP	1.0E-5	1185	0.011850000000000001
NGP	1.0E-5	1778	0.01778
NGP	1.0E-5	2352	0.023520000000000003
NGP	1.0E-5	1532	0.015320000000000002
NGP	1.0E-5	3503	0.035030000000000006
NGP	1.0E-5	1281	0.01281
NGP	1.0E-5	1446	0.01446
NGP	1.0E-5	2480	0.024800000000000003
NGP	1.0E-5	6102	0.061020000000000005
NGP	1.0E-5	1814	0.01814
NGP	1.0E-5	2035	0.02035
NGP	1.0E-5	1246	0.01246
NGP	1.0E-5	2807	0.02807
NGP	1.0E-5	1330	0.013300000000000001
NGP	1.0E-5	21460	0.2146
NGP	1.0E-5	1384	0.013840000000000002
NGP	1.0E-5	1291	0.012910000000000001
NGP	1.0E-5	3080	0.0308
NGP	1.0E-5	1427	0.014270000000000001
NGP	1.0E-5	1451	0.01451
NGP	1.0E-5	6611	0.06611
NGP	1.0E-5	1261	0.012610000000000001
NGP	1.0E-5	3193	0.03193
NGP	1.0E-5	1827	0.01827
NGP	1.0E-5	1396	0.013960000000000002
NGP	1.0E-5	2770	0.027700000000000002
NGP	1.0E-5	19798	0.19798000000000002
NGP	1.0E-5	1391	0.01391
NGP	1.0E-5	1674	0.01674
NGP	1.0E-5	1632	0.01632
NGP	1.0E-5	5416	0.05416000000000001
